name,start,end,location
Rev-sRNA-2342,3862270,3862510,Sense to gene-Rv3443c
Rev-sRNA-2343,3872727,3872851,Antisense to gene-Rv3451
Rev-sRNA-2344,3875959,3876111,Intergenic
Rev-sRNA-2346,3876348,3876438,Sense to gene-Rv3455c
Rev-sRNA-2347,3876504,3876635,Sense to gene-Rv3455c
Rev-sRNA-2348,3876772,3876981,Intergenic
Rev-sRNA-2349,3877010,3877406,Sense to gene-Rv3456c
Rev-sRNA-2350,3877430,3877469,Intergenic
Rev-sRNA-2351,3877482,3877509,Sense to gene-Rv3457c
Rev-sRNA-2352,3877517,3877662,Sense to gene-Rv3457c
Rev-sRNA-2353,3877738,3877915,Sense to gene-Rv3457c
Rev-sRNA-2354,3878096,3878183,Sense to gene-Rv3457c
Rev-sRNA-2356,3878230,3878262,Sense to gene-Rv3457c
Rev-sRNA-2358,3878550,3878657,Intergenic
Rev-sRNA-2359,3878670,3879001,Sense to gene-Rv3458c
Rev-sRNA-2361,3879108,3879133,Sense to gene-Rv3458c
Rev-sRNA-2362,3879192,3879237,Sense to gene-Rv3458c
Rev-sRNA-2363,3879518,3879551,Sense to gene-Rv3459c
Rev-sRNA-2364,3879598,3879689,Sense to gene-Rv3459c
Rev-sRNA-2365,3879812,3879917,Sense to gene-Rv3460c
Rev-sRNA-2368,3880080,3880443,Intergenic
Rev-sRNA-2369,3880548,3880624,Sense to gene-Rv3462c
Rev-sRNA-2372,3880715,3880808,Intergenic
Rev-sRNA-2373,3900295,3900450,Sense to gene-Rv3480c
Rev-sRNA-2374,3902381,3902450,Sense to gene-Rv3483c
Rev-sRNA-2375,3902613,3902881,Sense to gene-Rv3483c
Rev-sRNA-2376,3904053,3904100,Antisense to gene-Rv3484
Rev-sRNA-2377,3906077,3906170,Antisense to gene-Rv3486
Rev-sRNA-2378,3906355,3906713,Sense to gene-Rv3487c
Rev-sRNA-2379,3906737,3906795,Sense to gene-Rv3487c
Rev-sRNA-2380,3906813,3906918,Sense to gene-Rv3487c
Rev-sRNA-2381,3907048,3907135,Intergenic
Rev-sRNA-2382,3907170,3907279,Intergenic
Rev-sRNA-2383,3907473,3907518,Intergenic
Rev-sRNA-2386,3913936,3913964,Sense to gene-Rv3495c
Rev-sRNA-2387,3917547,3917627,Sense to gene-Rv3498c
Rev-sRNA-2388,3917633,3917653,Sense to gene-Rv3498c
Rev-sRNA-2391,3918064,3918099,Sense to gene-Rv3499c
Rev-sRNA-2392,3919921,3919943,Sense to gene-Rv3500c
Rev-sRNA-2393,3923050,3923077,Antisense to gene-Rv3504
Rev-sRNA-2394,3932200,3932275,Antisense to gene-Rv3508
Rev-sRNA-2395,3937896,3938032,Sense to gene-Rv3509c
Rev-sRNA-2396,3954250,3954270,Intergenic
Rev-sRNA-2398,3955638,3955751,Antisense to gene-Rv3519
Rev-sRNA-2399,3956366,3956409,Sense to gene-Rv3520c
Rev-sRNA-2400,3956421,3956577,Sense to gene-Rv3520c
Rev-sRNA-2401,3956936,3956985,Sense to gene-Rv3520c
Rev-sRNA-2402,3957009,3957130,Sense to gene-Rv3520c
Rev-sRNA-2403,3957585,3957617,Antisense to gene-Rv3521
Rev-sRNA-2405,3975377,3975410,Antisense to gene-Rv3537
Rev-sRNA-2409,3987199,3987229,Antisense to gene-Rv3547
Rev-sRNA-2410,3987322,3987367,Intergenic
Rev-sRNA-2411,3995668,3995862,Intergenic
Rev-sRNA-2414,3996388,3996480,Sense to gene-Rv3556c
Rev-sRNA-2417,3999754,3999815,Sense to gene-Rv3559c
Rev-sRNA-2418,4000349,4000430,Sense to gene-Rv3559c
Rev-sRNA-2419,4001015,4001139,Sense to gene-Rv3560c
Rev-sRNA-2420,4008416,4008489,Intergenic
Rev-sRNA-2421,4008666,4008705,Intergenic
Rev-sRNA-2422,4009475,4009608,Sense to gene-Rv3568c
Rev-sRNA-2423,4015833,4015923,Sense to gene-Rv3573c
Rev-sRNA-2424,4017452,4017523,Sense to gene-Rv3575c
Rev-sRNA-2425,4017532,4017554,Sense to gene-Rv3575c
Rev-sRNA-2426,4021406,4021527,Sense to gene-Rv3579c
Rev-sRNA-2427,4021758,4021892,Sense to gene-Rv3579c
Rev-sRNA-2428,4021900,4021938,Sense to gene-Rv3579c
Rev-sRNA-2429,4022565,4022610,Sense to gene-Rv3580c
Rev-sRNA-2430,4023671,4023714,Sense to gene-Rv3580c
Rev-sRNA-2432,4023952,4024322,Sense to gene-Rv3581c
Rev-sRNA-2433,4024328,4024391,Sense to gene-Rv3582c
Rev-sRNA-2435,4024492,4024571,Sense to gene-Rv3582c
Rev-sRNA-2436,4024698,4024750,Sense to gene-Rv3582c
Rev-sRNA-2437,4024820,4025406,Sense to gene-Rv3583c
Rev-sRNA-2438,4025453,4025565,Sense to gene-Rv3583c
Rev-sRNA-2439,4029638,4029753,Sense to gene-Rv3587c
Rev-sRNA-2441,4038232,4038352,Sense to gene-Rv3596c
Rev-sRNA-2442,4038432,4038645,Sense to gene-Rv3596c
Rev-sRNA-2445,4038916,4038962,Sense to gene-Rv3596c
Rev-sRNA-2446,4038990,4039165,Sense to gene-Rv3596c
Rev-sRNA-2447,4039186,4039631,Sense to gene-Rv3596c
Rev-sRNA-2448,4039671,4039707,Sense to gene-Rv3596c
Rev-sRNA-2449,4039832,4039951,Sense to gene-Rv3596c
Rev-sRNA-2450,4040635,4040679,Sense to gene-Rv3596c
Rev-sRNA-2452,4040984,4041069,Sense to gene-Rv3597c
Rev-sRNA-2457,4043601,4043747,Sense to gene-Rv3600c
Rev-sRNA-2458,4043810,4043891,Sense to gene-Rv3600c
Rev-sRNA-2461,4044303,4044345,Sense to gene-Rv3602c
Rev-sRNA-2462,4044569,4044677,Sense to gene-Rv3602c
Rev-sRNA-2463,4044695,4044873,Sense to gene-Rv3602c
Rev-sRNA-2464,4044968,4045012,Sense to gene-Rv3602c
Rev-sRNA-2466,4045243,4045280,Sense to gene-Rv3603c
Rev-sRNA-2467,4045682,4045905,Sense to gene-Rv3603c
Rev-sRNA-2468,4045921,4046179,Sense to gene-Rv3603c
Rev-sRNA-2469,4047117,4047242,Sense to gene-Rv3604c
Rev-sRNA-2471,4050289,4050325,Sense to gene-Rv3609c
Rev-sRNA-2472,4051248,4051355,Sense to gene-Rv3610c
Rev-sRNA-2473,4051667,4051723,Sense to gene-Rv3610c
Rev-sRNA-2475,4051869,4051945,Sense to gene-Rv3610c
Rev-sRNA-2476,4052345,4052422,Sense to gene-Rv3610c
Rev-sRNA-2478,4052782,4052931,Sense to gene-Rv3610c
Rev-sRNA-2480,4054099,4054176,Intergenic
Rev-sRNA-2481,4054536,4054666,Sense to gene-Rv3614c
Rev-sRNA-2482,4054694,4054752,Intergenic
Rev-sRNA-2483,4054810,4054911,Sense to gene-Rv3615c
Rev-sRNA-2484,4055113,4055203,Intergenic
Rev-sRNA-2485,4055558,4056158,Sense to gene-Rv3616c
Rev-sRNA-2486,4056213,4056275,Sense to gene-Rv3616c
Rev-sRNA-2487,4056283,4056318,Sense to gene-Rv3616c
Rev-sRNA-2488,4056380,4056440,Intergenic
Rev-sRNA-2489,4063188,4063284,Antisense to gene-Rv3623
Rev-sRNA-2490,4063304,4063339,Sense to gene-Rv3624c
Rev-sRNA-2491,4063450,4063498,Sense to gene-Rv3624c
Rev-sRNA-2492,4063504,4063533,Sense to gene-Rv3624c
Rev-sRNA-2493,4064696,4064739,Sense to gene-Rv3625c
Rev-sRNA-2495,4064784,4064881,Sense to gene-Rv3625c
Rev-sRNA-2498,4065115,4065181,Sense to gene-Rv3626c
Rev-sRNA-2499,4067238,4067279,Sense to gene-Rv3627c
Rev-sRNA-2500,4072810,4072875,Sense to gene-Rv3634c
Rev-sRNA-2501,4080709,4080730,Sense to gene-Rv3642c
Rev-sRNA-2503,4081362,4081473,Sense to gene-Rvnt39
Rev-sRNA-2504,4082698,4083020,Antisense to gene-Rv3645
Rev-sRNA-2506,4084445,4084493,Sense to gene-Rv3646c
Rev-sRNA-2507,4084876,4084911,Sense to gene-Rv3646c
Rev-sRNA-2508,4084966,4085135,Sense to gene-Rv3646c
Rev-sRNA-2510,4085906,4085962,Sense to gene-Rv3646c
Rev-sRNA-2513,4086014,4086095,Sense to gene-Rv3646c
Rev-sRNA-2514,4086548,4086618,Sense to gene-Rv3646c
Rev-sRNA-2515,4087181,4087213,Sense to gene-Rv3646c
Rev-sRNA-2516,4087258,4087375,Intergenic
Rev-sRNA-2517,4087977,4088005,Sense to gene-Rv3647c
Rev-sRNA-2518,4088267,4088350,Intergenic
Rev-sRNA-2519,4088546,4088670,Intergenic
Rev-sRNA-2520,4099381,4099478,Sense to gene-RVnc0004
Rev-sRNA-2521,4114273,4114393,Sense to gene-Rv3672c
Rev-sRNA-2523,4115546,4115648,Sense to gene-Rv3674c
Rev-sRNA-2525,4118005,4118110,Intergenic
Rev-sRNA-2526,4118116,4118269,Sense to gene-Rv3678c
Rev-sRNA-2527,4118385,4118509,Sense to gene-Rv3678c
Rev-sRNA-2529,4119570,4119623,Antisense to gene-Rv3679
Rev-sRNA-2531,4119928,4120179,Antisense to gene-Rv3680
Rev-sRNA-2532,4120780,4120871,Antisense to gene-Rv3680
Rev-sRNA-2533,4122150,4122279,Antisense to gene-Rv3682
Rev-sRNA-2534,4125727,4125793,Antisense to gene-Rv3684
Rev-sRNA-2535,4128426,4128515,Sense to gene-Rv3685c
Rev-sRNA-2536,4128571,4128797,Sense to gene-Rv3685c
Rev-sRNA-2537,4128880,4129099,Sense to gene-Rv3686c
Rev-sRNA-2538,4132514,4132559,Antisense to gene-Rv3691
Rev-sRNA-2539,4134661,4134690,Intergenic
Rev-sRNA-2541,4137251,4137292,Antisense to gene-Rv3695
Rev-sRNA-2542,4147914,4147982,Sense to gene-Rv3704c
Rev-sRNA-2543,4147990,4148025,Sense to gene-Rv3704c
Rev-sRNA-2544,4149545,4149583,Intergenic
Rev-sRNA-2545,4150396,4150423,Sense to gene-Rv3707c
Rev-sRNA-2546,4151455,4151599,Sense to gene-Rv3708c
Rev-sRNA-2547,4151760,4151836,Sense to gene-Rv3708c
Rev-sRNA-2548,4152303,4152369,Sense to gene-Rv3709c
Rev-sRNA-2550,4152769,4152811,Sense to gene-Rv3709c
Rev-sRNA-2551,4152837,4152871,Sense to gene-Rv3709c
Rev-sRNA-2553,4155797,4155900,Sense to gene-Rv3711c
Rev-sRNA-2554,4159796,4159886,Intergenic
Rev-sRNA-2555,4160175,4160234,Sense to gene-Rv3715c
Rev-sRNA-2556,4160378,4160454,Sense to gene-Rv3715c
Rev-sRNA-2557,4160598,4160639,Sense to gene-Rv3716c
Rev-sRNA-2558,4165557,4165644,Sense to gene-Rv3721c
Rev-sRNA-2559,4166596,4166668,Sense to gene-Rv3721c
Rev-sRNA-2560,4167170,4167302,Sense to gene-Rv3722c
Rev-sRNA-2561,4167489,4167835,Sense to gene-Rv3722c
Rev-sRNA-2562,4167841,4167964,Sense to gene-Rv3722c
Rev-sRNA-2564,4168191,4168291,Sense to gene-RVnc0006
Rev-sRNA-2565,4170998,4171035,Antisense to gene-Rv3725
Rev-sRNA-2566,4190654,4190760,Intergenic
Rev-sRNA-2567,4190868,4190935,Sense to gene-Rv3740c
Rev-sRNA-2568,4192381,4192476,Sense to gene-Rv3741c
Rev-sRNA-2569,4194090,4194158,Sense to gene-Rv3743c
Rev-sRNA-2570,4194412,4194495,Sense to gene-Rv3743c
Rev-sRNA-2571,4194943,4194997,Sense to gene-Rv3743c
Rev-sRNA-2572,4195055,4195135,Sense to gene-Rv3743c
Rev-sRNA-2576,4197421,4197482,Antisense to gene-Rv3748
Rev-sRNA-2577,4198462,4198635,Sense to gene-Rv3750c
Rev-sRNA-2578,4199128,4199217,Sense to gene-Rvnt42
Rev-sRNA-2579,4199738,4199936,Sense to gene-Rv3753c
Rev-sRNA-2580,4200061,4200106,Sense to gene-Rv3753c
Rev-sRNA-2581,4203374,4203396,Sense to gene-Rv3758c
Rev-sRNA-2582,4203402,4203431,Sense to gene-Rv3758c
Rev-sRNA-2583,4204802,4204934,Sense to gene-Rv3759c
Rev-sRNA-2584,4206798,4206869,Sense to gene-Rv3761c
Rev-sRNA-2585,4211072,4211133,Sense to gene-Rv3765c
Rev-sRNA-2587,4213810,4213949,Sense to gene-Rv3767c
Rev-sRNA-2589,4216731,4216937,Intergenic
Rev-sRNA-2590,4216958,4217096,Sense to gene-Rvnt44
Rev-sRNA-2591,4222578,4222667,Sense to gene-Rvnt45
Rev-sRNA-2592,4224106,4224219,Sense to gene-Rv3778c
Rev-sRNA-2593,4224225,4224304,Sense to gene-Rv3778c
Rev-sRNA-2594,4224314,4224357,Sense to gene-Rv3778c
Rev-sRNA-2595,4224645,4224965,Sense to gene-Rv3778c
Rev-sRNA-2596,4225680,4225878,Antisense to gene-Rv3779
Rev-sRNA-2597,4231226,4231318,Intergenic
Rev-sRNA-2598,4246537,4246576,Antisense to gene-Rv3795
Rev-sRNA-2599,4251157,4251186,Antisense to gene-Rv3797
Rev-sRNA-2600,4252920,4253007,Intergenic
Rev-sRNA-2601,4254418,4254612,Sense to gene-Rv3799c
Rev-sRNA-2602,4254619,4254729,Sense to gene-Rv3799c
Rev-sRNA-2603,4254786,4254892,Sense to gene-Rv3799c
Rev-sRNA-2604,4255046,4255180,Sense to gene-Rv3799c
Rev-sRNA-2605,4255281,4255396,Sense to gene-Rv3799c
Rev-sRNA-2606,4255538,4255906,Sense to gene-Rv3799c
Rev-sRNA-2607,4255915,4255990,Sense to gene-Rv3800c
Rev-sRNA-2608,4256016,4256253,Sense to gene-Rv3800c
Rev-sRNA-2609,4256295,4256482,Sense to gene-Rv3800c
Rev-sRNA-2611,4256660,4256748,Sense to gene-Rv3800c
Rev-sRNA-2612,4256950,4257031,Sense to gene-Rv3800c
Rev-sRNA-2613,4257040,4257204,Sense to gene-Rv3800c
Rev-sRNA-2614,4257218,4257310,Sense to gene-Rv3800c
Rev-sRNA-2615,4257387,4257519,Sense to gene-Rv3800c
Rev-sRNA-2616,4257559,4257609,Sense to gene-Rv3800c
Rev-sRNA-2619,4257699,4257950,Sense to gene-Rv3800c
Rev-sRNA-2621,4257990,4258111,Sense to gene-Rv3800c
Rev-sRNA-2622,4258338,4258405,Sense to gene-Rv3800c
Rev-sRNA-2623,4258452,4258478,Sense to gene-Rv3800c
Rev-sRNA-2624,4258505,4258568,Sense to gene-Rv3800c
Rev-sRNA-2625,4258574,4258596,Sense to gene-Rv3800c
Rev-sRNA-2626,4258674,4259083,Sense to gene-Rv3800c
Rev-sRNA-2627,4259180,4259650,Sense to gene-Rv3800c
Rev-sRNA-2628,4259661,4259771,Sense to gene-Rv3800c
Rev-sRNA-2629,4259801,4259920,Sense to gene-Rv3800c
Rev-sRNA-2630,4259928,4260069,Sense to gene-Rv3800c
Rev-sRNA-2631,4260078,4260417,Sense to gene-Rv3800c
Rev-sRNA-2633,4260444,4260560,Sense to gene-Rv3800c
Rev-sRNA-2634,4260635,4260688,Sense to gene-Rv3800c
Rev-sRNA-2635,4260696,4260725,Sense to gene-Rv3800c
Rev-sRNA-2637,4260762,4260984,Sense to gene-Rv3800c
Rev-sRNA-2638,4261043,4261256,Sense to gene-Rv3800c
Rev-sRNA-2639,4261298,4261549,Sense to gene-Rv3801c
Rev-sRNA-2640,4261771,4261943,Sense to gene-Rv3801c
Rev-sRNA-2643,4262100,4262291,Sense to gene-Rv3801c
Rev-sRNA-2644,4262360,4262449,Sense to gene-Rv3801c
Rev-sRNA-2645,4262456,4262515,Sense to gene-Rv3801c
Rev-sRNA-2646,4262654,4262761,Sense to gene-Rv3801c
Rev-sRNA-2647,4262838,4262917,Sense to gene-Rv3801c
Rev-sRNA-2648,4263127,4263244,Intergenic
Rev-sRNA-2649,4263292,4263510,Sense to gene-Rv3802c
Rev-sRNA-2650,4264277,4264383,Sense to gene-Rv3802c
Rev-sRNA-2651,4265579,4265819,Sense to gene-Rv3804c
Rev-sRNA-2652,4265919,4266014,Sense to gene-Rv3804c
Rev-sRNA-2653,4266030,4266641,Sense to gene-Rv3804c
Rev-sRNA-2655,4266674,4266720,Intergenic
Rev-sRNA-2656,4266728,4266750,Intergenic
Rev-sRNA-2657,4266987,4267056,Sense to gene-Rv3805c
Rev-sRNA-2661,4268418,4268478,Sense to gene-Rv3805c
Rev-sRNA-2662,4270314,4270449,Sense to gene-Rv3808c
Rev-sRNA-2663,4270965,4271203,Sense to gene-Rv3808c
Rev-sRNA-2665,4271436,4271481,Sense to gene-Rv3808c
Rev-sRNA-2667,4271716,4271774,Sense to gene-Rv3808c
Rev-sRNA-2668,4271880,4271926,Sense to gene-Rv3808c
Rev-sRNA-2669,4272016,4272182,Sense to gene-Rv3808c
Rev-sRNA-2670,4272569,4272684,Sense to gene-Rv3809c
Rev-sRNA-2671,4273389,4273467,Sense to gene-Rv3809c
Rev-sRNA-2672,4273490,4273615,Intergenic
Rev-sRNA-2673,4273760,4273832,Antisense to gene-Rv3810
Rev-sRNA-2674,4274153,4274320,Antisense to gene-Rv3810
Rev-sRNA-2675,4274604,4274672,Intergenic
Rev-sRNA-2676,4274679,4274713,Intergenic
Rev-sRNA-2677,4280903,4280990,Sense to gene-Rv3816c
Rev-sRNA-2678,4289647,4289716,Sense to gene-Rv3823c
Rev-sRNA-2682,4290299,4290337,Sense to gene-Rv3823c
Rev-sRNA-2684,4290780,4290906,Sense to gene-Rv3823c
Rev-sRNA-2685,4291438,4291479,Sense to gene-Rv3823c
Rev-sRNA-2686,4291485,4291508,Sense to gene-Rv3823c
Rev-sRNA-2687,4292165,4292190,Sense to gene-Rv3824c
Rev-sRNA-2688,4292299,4292391,Sense to gene-Rv3824c
Rev-sRNA-2689,4292628,4292652,Sense to gene-Rv3824c
Rev-sRNA-2690,4292744,4292934,Sense to gene-Rv3824c
Rev-sRNA-2691,4293128,4293538,Sense to gene-Rv3825c
Rev-sRNA-2693,4294045,4294108,Sense to gene-Rv3825c
Rev-sRNA-2694,4294127,4294161,Sense to gene-Rv3825c
Rev-sRNA-2695,4294201,4294325,Sense to gene-Rv3825c
Rev-sRNA-2696,4294361,4294539,Sense to gene-Rv3825c
Rev-sRNA-2697,4294584,4294619,Sense to gene-Rv3825c
Rev-sRNA-2698,4294634,4294713,Sense to gene-Rv3825c
Rev-sRNA-2699,4294861,4294892,Sense to gene-Rv3825c
Rev-sRNA-2701,4294919,4295188,Sense to gene-Rv3825c
Rev-sRNA-2702,4295359,4295510,Sense to gene-Rv3825c
Rev-sRNA-2703,4296047,4296082,Sense to gene-Rv3825c
Rev-sRNA-2704,4296170,4296330,Sense to gene-Rv3825c
Rev-sRNA-2705,4296416,4296543,Sense to gene-Rv3825c
Rev-sRNA-2706,4296572,4297410,Sense to gene-Rv3825c
Rev-sRNA-2707,4297456,4297515,Sense to gene-Rv3825c
Rev-sRNA-2708,4297668,4297938,Sense to gene-Rv3825c
Rev-sRNA-2710,4298069,4298102,Sense to gene-Rv3825c
Rev-sRNA-2711,4298224,4298298,Sense to gene-Rv3825c
Rev-sRNA-2712,4298305,4298617,Sense to gene-Rv3825c
Rev-sRNA-2713,4299034,4299093,Sense to gene-Rv3825c
Rev-sRNA-2714,4299164,4299242,Sense to gene-Rv3825c
Rev-sRNA-2715,4301748,4301798,Sense to gene-Rv3827c
Rev-sRNA-2716,4311940,4312015,Sense to gene-Rv3838c
Rev-sRNA-2718,4314609,4314648,Antisense to gene-Rv3841
Rev-sRNA-2719,4314779,4314882,Sense to gene-Rv3842c
Rev-sRNA-2721,4314931,4314987,Sense to gene-Rv3842c
Rev-sRNA-2722,4315027,4315111,Sense to gene-Rv3842c
Rev-sRNA-2723,4315265,4315383,Sense to gene-Rv3842c
Rev-sRNA-2724,4317982,4318024,Intergenic
Rev-sRNA-2725,4324101,4324224,Antisense to gene-Rv3850
Rev-sRNA-2727,4326533,4326660,Sense to gene-Rv3854c
Rev-sRNA-2728,4326848,4327075,Sense to gene-Rv3854c
Rev-sRNA-2729,4328343,4328400,Intergenic
Rev-sRNA-2730,4328781,4328804,Sense to gene-Rv3856c
Rev-sRNA-2731,4328810,4328856,Sense to gene-Rv3856c
Rev-sRNA-2733,4329223,4329291,Sense to gene-Rv3856c
Rev-sRNA-2734,4330215,4330399,Sense to gene-Rv3858c
Rev-sRNA-2735,4330439,4330541,Sense to gene-Rv3858c
Rev-sRNA-2736,4331016,4331131,Sense to gene-Rv3858c
Rev-sRNA-2737,4331155,4331230,Sense to gene-Rv3858c
Rev-sRNA-2738,4331297,4331317,Sense to gene-Rv3858c
Rev-sRNA-2739,4331354,4331387,Sense to gene-Rv3858c
Rev-sRNA-2742,4331639,4331670,Sense to gene-Rv3859c
Rev-sRNA-2748,4331752,4331772,Sense to gene-Rv3859c
Rev-sRNA-2751,4332406,4332436,Sense to gene-Rv3859c
Rev-sRNA-2752,4332451,4332585,Sense to gene-Rv3859c
Rev-sRNA-2754,4334442,4334540,Sense to gene-Rv3859c
Rev-sRNA-2755,4334779,4334814,Sense to gene-Rv3859c
Rev-sRNA-2756,4334852,4334925,Sense to gene-Rv3859c
Rev-sRNA-2757,4334954,4335092,Sense to gene-Rv3859c
Rev-sRNA-2758,4335158,4335220,Sense to gene-Rv3859c
Rev-sRNA-2759,4335362,4335430,Sense to gene-Rv3859c
Rev-sRNA-2761,4336240,4336268,Intergenic
Rev-sRNA-2762,4338062,4338112,Antisense to gene-Rv3861
Rev-sRNA-2764,4355116,4355178,Antisense to gene-Rv3877
Rev-sRNA-2765,4358760,4358843,Sense to gene-Rv3879c
Rev-sRNA-2768,4363617,4363653,Sense to gene-Rv3883c
Rev-sRNA-2769,4364271,4364351,Sense to gene-Rv3883c
Rev-sRNA-2770,4364632,4364677,Sense to gene-Rv3883c
Rev-sRNA-2771,4364773,4364794,Intergenic
Rev-sRNA-2774,4373660,4373787,Intergenic
Rev-sRNA-2775,4375885,4375977,Sense to gene-Rv3893c
Rev-sRNA-2776,4380771,4380878,Sense to gene-Rv3895c
Rev-sRNA-2778,4395319,4395403,Antisense to gene-Rv3909
Rev-sRNA-2779,4404650,4404699,Sense to gene-Rv3916c
Rev-sRNA-2780,4404718,4404772,Sense to gene-Rv3916c
Rev-sRNA-2781,4405418,4405546,Sense to gene-Rv3917c
Rev-sRNA-2782,4406499,4406594,Sense to gene-Rv3918c
Rev-sRNA-2783,4408153,4408275,Intergenic
Rev-sRNA-2784,4408290,4408384,Sense to gene-Rv3920c
Rev-sRNA-2788,4409279,4409679,Sense to gene-Rv3921c
Rev-sRNA-2789,4409733,4409810,Sense to gene-Rv3921c
Rev-sRNA-2791,4409990,4410041,Sense to gene-Rv3921c
Rev-sRNA-2792,4410064,4410119,Sense to gene-Rv3922c
Rev-sRNA-2793,4410834,4410910,Sense to gene-Rv3924c
Rev-sRNA-2794,4410960,4411087,Intergenic
